Investigation.Type,Location,Abbreviation,Country,Aircraft.damage,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition
Accident,Trumann,AR,United States,Substantial,AIR TRACTOR,AT-402A,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Clark,SD,United States,Substantial,PIPER,PA-36-285,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Magee,MS,United States,Substantial,AIR TRACTOR,AT-602,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,South Haven,MI,United States,Substantial,CESSNA,A188B,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Yerington,NV,United States,Substantial,GRUMMAN,G-164A,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Saint Anthony,ID,United States,Destroyed,AYRES CORPORATION,S2R-600,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Ogden,UT,United States,Substantial,CESSNA,A188B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Ashville,OH,United States,Substantial,HUBBELL,Prescott Pusher,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Preston,ID,United States,Substantial,PIPER,PA-25-235,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Knobel,AR,United States,Substantial,AIR TRACTOR INC,AT-602,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Ainsworth,IA,United States,Substantial,AYRES,S2R-G6,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Santa Teresa,NM,United States,Substantial,CESSNA,T210L,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Ocean Shores,WA,United States,Substantial,BELL,47G-3B-2,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Turlock,CA,United States,Substantial,BELL,47G-2,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Reydell,AR,United States,Substantial,AIR TRACTOR INC,AT-502B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Beaman,IA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Burlington,WA,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Elwood,NE,United States,Substantial,CESSNA,A188B,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Suring,WI,United States,Substantial,CESSNA,A188B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Rockland,ID,United States,Substantial,WSK-PZL MEILEC,PZL M18B,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,New England,ND,United States,Substantial,WEATHERLY AVIATION CO INC,620B,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Bismarck,ND,United States,Substantial,RAYTHEON AIRCRAFT COMPANY,C90A,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,3.0,VMC
Accident,Boonsboro,MD,United States,Substantial,ROBINSON HELICOPTER,R44,1.0,Reciprocating,Business,4.0,0.0,0.0,0.0,VMC
Accident,Riverdale,CA,United States,Substantial,GRUMMAN,G164,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Firebaugh,CA,United States,Substantial,AIR TRACTOR,AT-301,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Dundee,MS,United States,Substantial,AIR TRACTOR,AT502,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Minter City,MS,United States,Substantial,AIR TRACTOR,AT502,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Royal,IA,United States,Substantial,PIPER,PA-25-235,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Waterloo,IA,United States,Substantial,AIR TRACTOR,AT401,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,DeWitt,IL,United States,Substantial,AIR TRACTOR INC,AT-301,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Harlan,IA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Donalsonville,GA,United States,Substantial,AYRES CORPORATION,S2R-T34,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Evansville,WI,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Westley,CA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Worthington,MN,United States,Substantial,THRUSH AIRCRAFT INC,S2R-T660,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Whittemore,IA,United States,Substantial,AIR TRACTOR INC,AT-502B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Leland,IL,United States,Substantial,AIR TRACTOR INC,AT-301,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,McRae,GA,United States,Substantial,CESSNA,A188B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Teterboro,NJ,United States,Substantial,RAYTHEON AIRCRAFT COMPANY,58,2.0,Reciprocating,Executive/corporate,1.0,0.0,1.0,0.0,VMC
Accident,New Miner,WI,United States,Substantial,AIR TRACTOR INC,AT-301A,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Gumboro Township,DE,United States,Substantial,BELL,206,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Rio Blanco,CO,United States,Substantial,CESSNA,175,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Incident,Sugar Land,TX,United States,Minor,CESSNA,421,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Arvilla,ND,United States,Substantial,BELL,UH-1B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Kimball,NE,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Myrtle Creek,OR,United States,Substantial,ARROW FALCON EXPORTERS INC,OH-58A+,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Eupora,MS,United States,Destroyed,BELL,206,1.0,Turbo Shaft,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Harrison,MI,United States,Destroyed,PIPER,PA-31T2,2.0,Turbo Prop,Executive/corporate,1.0,0.0,0.0,0.0,VMC
Accident,Eagle Pass,TX,United States,Destroyed,BEECH,A36,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC
Accident,Tipton,CA,United States,Substantial,HILLER,UH-12E,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Fredericksburg,TX,United States,Substantial,CIRRUS,SR22,1.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,4.0,VMC
Accident,Sioux City,IA,United States,Substantial,BEECH,B200,2.0,Turbo Prop,Business,0.0,0.0,0.0,4.0,IMC
Accident,Shafter,CA,United States,Substantial,BELL,47G-4A,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Sugar Grove,IL,United States,Destroyed,SMITH,AEROSTAR 601P,2.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC
Accident,Los Banos,CA,United States,Substantial,HILLER,UH-12E,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Forest City,IA,United States,Substantial,PIPER,PA-31T,2.0,Turbo Prop,Business,1.0,0.0,0.0,0.0,VMC
Accident,Eagle,CO,United States,Substantial,CESSNA,680,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,2.0,VMC
Accident,Amarillo,TX,United States,Substantial,PIPER,PA-30,2.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC
Accident,Colfax,WA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Byron,CA,United States,Substantial,SCHWEIZER AIRCRAFT CORP,G164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Miami,FL,United States,Substantial,CESSNA,P210N,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Artesia,NM,United States,Substantial,CESSNA,421B,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Morton,WA,United States,Substantial,CIRRUS DESIGN CORP,SR22,1.0,Reciprocating,Business,1.0,0.0,1.0,0.0,VMC
Accident,Terry,MT,United States,Substantial,PIPER,PA-22-150,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Wichita Falls,TX,United States,Substantial,CESSNA,182F,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Malden,MO,United States,Substantial,AIR TRACTOR,AT-301,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Princeton,KY,United States,Substantial,MITSUBISHI,MU-2B-26A,2.0,Turbo Prop,Business,0.0,1.0,0.0,0.0,VMC
Accident,Parkersburg,WV,United States,Substantial,PIPER,PA 46-350P,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Alpine,TX,United States,Substantial,AIR TRACTOR,AT-802A,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Buckeye,AZ,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Clemson,SC,United States,Substantial,PIPER,PA 46-350P,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,El Paso,TX,United States,Substantial,BEECH,A36TC,1.0,Reciprocating,Business,0.0,2.0,0.0,0.0,VMC
Accident,DeWitt,AR,United States,Substantial,AERO COMMANDER,S2R,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Yuba City,CA,United States,Substantial,AYRES CORPORATION,S2R-T34,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Yuma,AZ,United States,Substantial,CESSNA,U206G,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Cape Yakataga,AK,United States,Substantial,PIPER,PA-18-150,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Baraboo,WI,United States,Substantial,ROBINSON HELICOPTER,R44,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Seward,AK,United States,Substantial,ROBINSON HELICOPTER,R44,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,D'Hanis,TX,United States,Substantial,AIR TRACTOR INC,AT-301,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Robbins,CA,United States,Substantial,SCHWEIZER AIRCRAFT CORP,G-164B,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Roe,AR,United States,Substantial,AYRES CORPORATION,S2R-R1340,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Lake Placid,FL,United States,Substantial,PZL MIELEC,M18,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Anchorage,AK,United States,Substantial,CESSNA,U206F,1.0,Reciprocating,Business,1.0,0.0,4.0,0.0,VMC
Accident,Pollard,AR,United States,Substantial,AIR TRACTOR INC,AT-502B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Knobel,AR,United States,Substantial,AIR TRACTOR,AT602,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Orange,TX,United States,Substantial,CESSNA,A188B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Alcolu,SC,United States,Substantial,AIR TRACTOR INC,AT-402B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Los Banos,CA,United States,Substantial,TEXAS HELICOPTER CORP,OH-13E/M74,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Courtland,CA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Penrose,AR,United States,Substantial,AIR TRACTOR INC,AT-602,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Mayfield,KY,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Virden,IL,United States,Substantial,AIR TRACTOR,AT-402B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Storm Lake,IA,United States,Substantial,CESSNA,525A,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,6.0,VMC
Accident,Rickreall,OR,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Broomfield,CO,United States,Substantial,LOCKHEED,P2V-5,2.0,Reciprocating,Aerial Application,0.0,0.0,0.0,2.0,VMC
Accident,Caldwell,ID,United States,Substantial,PRIDMORE,LANCAIR IV,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Marion,KY,United States,Substantial,ROBINSON HELICOPTER,R44,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Garfield,WA,United States,Substantial,AIR TRACTOR INC,AT-301,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Chillicothe,MO,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Deshler,OH,United States,Substantial,ROCKWELL INTERNATIONAL,S-2R,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Roswell,NM,United States,Substantial,BELL,OH-58A,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Muncie,IN,United States,Substantial,WSK PZL MIELEC,M-18A,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Tulsa,OK,United States,Substantial,CESSNA,421,2.0,Reciprocating,Business,3.0,0.0,0.0,0.0,VMC
Accident,Lake Village,AR,United States,Substantial,AIR TRACTOR,AT602,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Independence,IA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Rowley,MA,United States,Substantial,GARLICK HELICOPTERS INC,OH-58A+,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,2.0,VMC
Accident,Blackstone,IL,United States,Substantial,CONTINENTAL COPTERS,TOMCAT MK6B,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Edmore,ND,United States,Substantial,AIR TRACTOR INC,AT-301,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Cairo,NE,United States,Substantial,PIPER,PA-25-260,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Coeur d'Alene,ID,United States,Substantial,CESSNA,A185F,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Roseville,PA,United States,Substantial,BELL,206,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Clyde,OH,United States,Substantial,CESSNA,A188B,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Toulin,IL,United States,Substantial,AIR TRACTOR INC,AT-401,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Prescott,WA,United States,Substantial,SCHWEIZER,G-164B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,McCook,NE,United States,Substantial,AERO COMMANDER,S2R,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Alexandria,LA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,New Hampton,IA,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Whittemore,IA,United States,Substantial,AIR TRACTOR,502B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Rochester,MN,United States,Substantial,BELL,47G-4A,1.0,Turbo Shaft,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Yates City,IL,United States,Substantial,AIR TRACTOR,AT-602,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,New York,NY,United States,Substantial,GULFSTREAM,GIV,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,6.0,VMC
Accident,Oshkosh,WI,United States,Substantial,HAWKER BEECHCRAFT,390,2.0,Turbo Fan,Business,0.0,0.0,2.0,0.0,VMC
Accident,Newport,TN,United States,Substantial,GARLICK HELICOPTERS INC,OH-58A+,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Zwingle,IA,United States,Substantial,AIR TRACTOR INC,AT-502B,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Holly Hill,SC,United States,Substantial,HILLER,UH-12E,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Montezuma,IN,United States,Substantial,CESSNA,T188C,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Petersburg,TX,United States,Substantial,PIPER,PA-36-285,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Kountze,TX,United States,Substantial,GARLICK,OH-58A,1.0,Turbo Shaft,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,McKinley Park,AK,United States,Substantial,FAIRCHILD,C-123K,2.0,Reciprocating,Executive/corporate,3.0,0.0,0.0,0.0,VMC
Accident,Donalsonville,GA,United States,Substantial,AYRES CORPORATION,S2R-T34,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Vici,OK,United States,Substantial,CESSNA,414,2.0,Reciprocating,Business,0.0,0.0,0.0,5.0,VMC
Accident,Meridian,CA,United States,Substantial,PZL MIELEC,M18,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Lindsay,NE,United States,Destroyed,AIR TRACTOR,AT-802A,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Tracy,CA,United States,Substantial,GRUMMAN,G164,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Genesee,ID,United States,Substantial,GULFSTREAM-SCHWEIZER A/C CORP,GULFSTREAM AM G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Buckeye,AZ,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Castroville,TX,United States,Substantial,AIR TRACTOR INC,AT-401,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Basile,LA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Belgrade,MT,United States,Substantial,CESSNA,182C,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC
Accident,Ligurta,AZ,United States,Substantial,AYRES,S2R-G10,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Murtaugh,ID,United States,Substantial,SCHWEIZER AIRCRAFT CORP,164B,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Craigmont,ID,United States,Substantial,CESSNA,T188C,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Winters,CA,United States,Substantial,AEROSPATIALE,SA315,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Helena,GA,United States,Substantial,CESSNA,182T,1.0,Reciprocating,Business,1.0,0.0,1.0,0.0,IMC
Accident,Doerun,GA,United States,Substantial,AYRES,S2R-G10,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Farmington,NM,United States,Substantial,PIPER,PA46-310P,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Hazard,KY,United States,Substantial,MOONEY,M20J,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Duluth,MN,United States,Destroyed,ROBINSON HELICOPTER COMPANY,R44 II,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC
Accident,Atkins,AR,United States,Substantial,AIR TRACTOR INC,AT-301,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Covington,TN,United States,Substantial,BELL,OH-58A,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Mecca,CA,United States,Substantial,HILLER,UH-12E,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Blessing,TX,United States,Substantial,GULFSTREAM-SCHWEIZER A/C CORP,GULFSTREAM AM G-164B,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Pocahontas,AR,United States,Destroyed,AERO COMMANDER,S2R,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Taylorsville,MS,United States,Substantial,BELL,OH-58A,1.0,Turbo Shaft,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Gaston,OR,United States,Substantial,BELL,47G,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Spokane,WA,United States,Substantial,PIPER,PA-46-350P,1.0,Turbo Prop,Business,0.0,0.0,0.0,5.0,VMC
Accident,Manteo,NC,United States,Substantial,CESSNA,550,2.0,Turbo Jet,Executive/corporate,0.0,7.0,0.0,0.0,IMC
Incident,Teterboro,NJ,United States,Minor,GULFSTREAM AEROSPACE,G-IV,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,11.0,IMC
Accident,Edison,GA,United States,Substantial,GRUMMAN,G164,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Columbia,SC,United States,Substantial,CESSNA,182P,1.0,Reciprocating,Business,0.0,1.0,0.0,1.0,VMC
Accident,Texarkana,AR,United States,Substantial,ROCKWELL INTERNATIONAL,S-2R,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Michigan,ND,United States,Substantial,GRUMMAN,G-164,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Newton,TX,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Breakenridge,TX,United States,Substantial,HAWKER,MK-20 Sea Fury,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Morton,WA,United States,Substantial,CESSNA,340A,2.0,Reciprocating,Business,3.0,0.0,0.0,0.0,IMC
Accident,Fruitvale,TX,United States,Substantial,SIAI-MARCHETTI,S.205/22R,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC
Accident,Madison,FL,United States,Substantial,HILLER-ROGERSON HELICOPTER,UH12E,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Gregory,AR,United States,Substantial,AIR TRACTOR INC,AT-602,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Nacogdoches,TX,United States,Substantial,CIRRUS DESIGN CORP,SR22,1.0,Reciprocating,Executive/corporate,0.0,1.0,0.0,0.0,VMC
Accident,Moline,IL,United States,Substantial,CESSNA,T182T,1.0,Reciprocating,Business,0.0,2.0,0.0,0.0,IMC
Accident,Oakley,CA,United States,Substantial,ROCKWELL INTERNATIONAL,S-2R,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Buttonwillow,CA,United States,Substantial,SCHWEIZER,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Danville,IL,United States,Substantial,BEECH,A36,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC
Accident,Baltimore,MD,United States,Substantial,PIPER,PA-31-350,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,1.0,VMC
Accident,Holdenville,OK,United States,Substantial,PIPER,PA-32R-301,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC
Accident,Carbondale,IL,United States,Substantial,LANCAIR,LC41-550FG,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Swan Lake,AR,United States,Substantial,AYRES CORPORATION,S2R-T34,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Iowa,LA,United States,Substantial,HILLER,UH-12D,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Sellersburg,IN,United States,Substantial,DASSAULT-BREGUET,Falcon 10,2.0,Turbo Fan,Business,0.0,0.0,0.0,3.0,VMC
Accident,Culpeper,VA,United States,Substantial,HILLER,UH-12E,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Canadian,TX,United States,Substantial,CESSNA,425,2.0,Turbo Prop,Business,0.0,4.0,0.0,3.0,IMC
Accident,Newman,CA,United States,Substantial,EAGLE,DW1,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Palouse,WA,United States,Substantial,CESSNA,A188,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Telephone,TX,United States,Substantial,AIR TRACTOR,AT503,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Horseshoe Lake,AR,United States,Substantial,AIR TRACTOR INC,AT-802A,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,New Madrid,MO,United States,Substantial,AIR TRACTOR INC,AT-802A,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,1.0,VMC
Accident,Ocala,FL,United States,Substantial,BEECH,F33A,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
